,title,genres,movie_url
480,Ya Rab,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Ya_Rab.jpg/220px-Ya_Rab.jpg
481,Darr @ the Mall,Horror|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Darr%40TheMallFirstTeaserPoster.jpg/220px-Darr%40TheMallFirstTeaserPoster.jpg
482,One by Two (2014 film),Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/One_by_Two_%282014_Hindi_film%29_Poster.jpg/220px-One_by_Two_%282014_Hindi_film%29_Poster.jpg
483,Babloo Happy Hai,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Babloo_Happy_Hai_-_Movie_Poster.jpg/220px-Babloo_Happy_Hai_-_Movie_Poster.jpg
484,Highway (2014 Hindi film),Crime|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Highway_Hindi_Film_Poster.jpg/220px-Highway_Hindi_Film_Poster.jpg
485,Gulabi Gang (film),Documentary,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Gulabi_Gang_Documentary_Film_Poster.jpg/220px-Gulabi_Gang_Documentary_Film_Poster.jpg
486,Shaadi Ke Side Effects,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Shaadi_ke_side_effects.jpg/220px-Shaadi_ke_side_effects.jpg
487,Gulaab Gang,Action|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Gulab_Gang.jpg/220px-Gulab_Gang.jpg
488,Queen (2014 film),Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/QueenMoviePoster7thMarch.jpg/220px-QueenMoviePoster7thMarch.jpg
489,Bewakoofiyaan,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Bewakoofiyaan_Poster.jpg/220px-Bewakoofiyaan_Poster.jpg
490,Total Siyapaa,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Total_Siyappa_2014_Indian_film_poster.jpg/220px-Total_Siyappa_2014_Indian_film_poster.jpg
491,Dee Saturday Night,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Dee-saturday-night-01.jpg/220px-Dee-saturday-night-01.jpg
492,Karar: The Deal,Thriller,
493,Lakshmi (2014 film),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Nagesh_Kunkunoor_Lakshmi_Film_Movie_Poster.jpg/220px-Nagesh_Kunkunoor_Lakshmi_Film_Movie_Poster.jpg
494,Ragini MMS 2,Horror,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Ragini_MMS_2_Poster.jpg/220px-Ragini_MMS_2_Poster.jpg
495,Dishkiyaoon,Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/6a/Dishkiyaoon_Teaser.jpg/220px-Dishkiyaoon_Teaser.jpg
496,Ankhon Dekhi,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Ankhon_Dekhi_%E2%80%93_Poster_1.jpg/220px-Ankhon_Dekhi_%E2%80%93_Poster_1.jpg
497,Gang of Ghosts,Comedy|Horror,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Gang_Of_Ghosts%2C_Official_Poster%2C_2014.jpg/220px-Gang_Of_Ghosts%2C_Official_Poster%2C_2014.jpg
498,Anuradha (2014 film),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Anuradha_Hindi_poster.jpg/220px-Anuradha_Hindi_poster.jpg
499,W (2014 film),Crime|Musical|Thriller,https://upload.wikimedia.org/wikipedia/en/e/e0/WFilmPoster2014.jpg
500,O Teri,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/O_Teri_Poster.jpg/220px-O_Teri_Poster.jpg
501,Honour Killing (film),Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Honour_Killing_poster.jpg/220px-Honour_Killing_poster.jpg
502,2 States (2014 film),Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/2_States_poster.jpg/220px-2_States_poster.jpg
503,Jal (film),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Jal_Movie_Official_Poster.jpg/220px-Jal_Movie_Official_Poster.jpg
504,Bhoothnath Returns,Comedy|Drama|Fantasy,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Bhoothnath_returns.jpg/220px-Bhoothnath_returns.jpg
505,Main Tera Hero,Action|Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/MTH_Poster.jpg/220px-MTH_Poster.jpg
506,Lucky Kabootar,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Lucky_Kabootar.Jpg/220px-Lucky_Kabootar.Jpg
507,Station (2014 film),Crime|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Station_The_Film_poster.png/220px-Station_The_Film_poster.png
508,Youngistaan,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Youngistaan.jpg/220px-Youngistaan.jpg
509,Samrat & Co.,Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Samrat_%26_Co_%E2%80%94_poster.jpg/220px-Samrat_%26_Co_%E2%80%94_poster.jpg
510,Purani Jeans,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Purani_Jeans_%E2%80%94_poster.jpg/220px-Purani_Jeans_%E2%80%94_poster.jpg
511,Kya Dilli Kya Lahore,Drama|History|War,https://upload.wikimedia.org/wikipedia/en/9/9f/Kya_dilli_kya_lahore_the_movie.jpg
512,Koyelaanchal,Action|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Official_Poster_of_Koyelaanchal_Film.jpg/220px-Official_Poster_of_Koyelaanchal_Film.jpg
513,Manjunath (film),Biography|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Manjunath_Movie_Poster.jpeg/220px-Manjunath_Movie_Poster.jpeg
514,Dekh Tamasha Dekh,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Dekh_Tamasha_Dekh.Jpg/220px-Dekh_Tamasha_Dekh.Jpg
515,Mastram,Biography|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Mastram_poster.jpg/220px-Mastram_poster.jpg
516,The Xposé,Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/TheXposePoster.jpg/220px-TheXposePoster.jpg
517,Children of War (2014 film),Drama|History|War,
518,Hawaa Hawaai,Drama|Family|Sport,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/Hawaa_Hawaai_Poster.jpg/220px-Hawaa_Hawaai_Poster.jpg
519,Kahin Hai Mera Pyar,Drama|Musical|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Kahin_Hai_Mera_Pyar.jpg/220px-Kahin_Hai_Mera_Pyar.jpg
520,Kuku Mathur Ki Jhand Ho Gayi,Comedy|Romance,
521,Heropanti,Action|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Heropanti_Poster.jpg/220px-Heropanti_Poster.jpg
522,CityLights (2014 film),Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/CityLights.jpg/220px-CityLights.jpg
523,Filmistaan,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Filmistaan_film_poster.jpg/220px-Filmistaan_film_poster.jpg
524,Revolver Rani,Action|Comedy|Crime,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Revolver_Rani_First_Look_Poster.jpg/220px-Revolver_Rani_First_Look_Poster.jpg
525,Kaanchi: The Unbreakable,Drama|Musical|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Kaanchi..._poster.jpg/220px-Kaanchi..._poster.jpg
526,Machhli Jal Ki Rani Hai,Horror,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg/220px-Machhli_Jal_Ki_Rani_Hai_-_2014_Movie_Poster.jpg
527,Khwaabb,Drama|Romance|Sport,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Khwaabb_poster.jpg/220px-Khwaabb_poster.jpg
528,Yeh Hai Bakrapur,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Yeh_hai_Bakrapur.jpg/220px-Yeh_hai_Bakrapur.jpg
529,Ek Villain,Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Ek_Villain_Poster.jpg/220px-Ek_Villain_Poster.jpg
530,Bobby Jasoos,Comedy|Drama|Thriller,
531,Humshakals,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Humshakals_poster.jpg/220px-Humshakals_poster.jpg
532,Humpty Sharma Ki Dulhania,Comedy|Drama|Romance,
533,Hate Story 2,Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Hate-story-2-june6.jpg/220px-Hate-story-2-june6.jpg
534,Lekar Hum Deewana Dil,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/6/6a/Lekar_Hum_Deewana_Dil_poster.JPG/220px-Lekar_Hum_Deewana_Dil_poster.JPG
535,Riyasat (film),Crime,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Poster_of_Riyasat.jpg/220px-Poster_of_Riyasat.jpg
536,Amit Sahni Ki List,Comedy|Romance,
537,Holiday: A Soldier Is Never Off Duty,Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg/220px-Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg
538,Fugly (film),Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/6/63/Fugly_Hindi_Film_Poster.jpg
539,Bazaar E Husn,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Poster_Of_Bazaar_E_Husn.jpg/220px-Poster_Of_Bazaar_E_Husn.jpg
540,Pizza (2014 film),Horror,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Pizza_%282014_film%29_first_look_poster.png/220px-Pizza_%282014_film%29_first_look_poster.png
541,Entertainment (2014 film),Action|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Its_Entertainment.jpg/220px-Its_Entertainment.jpg
542,Singham Returns,Action|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Singham_Returns_Poster.jpg/220px-Singham_Returns_Poster.jpg
543,Mardaani,Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Official_Poster_of_Mardaani.jpg/220px-Official_Poster_of_Mardaani.jpg
544,Raja Natwarlal,Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Raja_Natwarlal.jpg/220px-Raja_Natwarlal.jpg
545,Mary Kom (film),Action|Biography|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/MaryKomPoster.jpg/220px-MaryKomPoster.jpg
546,Creature 3D,Action|Horror|Sci-Fi,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Creature_3d.jpg/220px-Creature_3d.jpg
547,Finding Fanny,Adventure|Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Finding_Fanny.jpg/220px-Finding_Fanny.jpg
548,Khoobsurat (2014 film),Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Disney_Khoobsurat.jpg/220px-Disney_Khoobsurat.jpg
549,3 A.M. (2014 film),Horror|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/3am_Poster.jpg/220px-3am_Poster.jpg
550,Kick (2014 film),Action|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Kick_%282014_film%29_Official_release_poster.jpg/220px-Kick_%282014_film%29_Official_release_poster.jpg
551,Mad About Dance,Drama|Musical,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Mad_About_Dance_Official_Poster.jpg/220px-Mad_About_Dance_Official_Poster.jpg
552,Mumbhai Connection,Comedy|Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Mumbhai_Connection_Poster_1.jpg/220px-Mumbhai_Connection_Poster_1.jpg
553,Life Is Beautiful (2014 film),Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Life_is_Beautiful%21_2014_poster.jpg/220px-Life_is_Beautiful%21_2014_poster.jpg
554,Desi Kattey,Action,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/DesiKattey.jpg/220px-DesiKattey.jpg
555,Haider (film),Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Haider_Poster.jpg/220px-Haider_Poster.jpg
556,Bang Bang!,Action|Adventure|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Bang_Bang_%282014_Film%29.jpg/220px-Bang_Bang_%282014_Film%29.jpg
557,Spark (2014 film),Action,
558,Daawat-e-Ishq,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Daawat-e-ishq_poster.jpg/220px-Daawat-e-ishq_poster.jpg
559,Balwinder Singh Famous Ho Gaya,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Balwinder_Singh_Famous_Ho_Gaya.jpg/220px-Balwinder_Singh_Famous_Ho_Gaya.jpg
560,Jigariyaa,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Jigariyaa_the_Film.jpg/220px-Jigariyaa_the_Film.jpg
561,Tamanchey,Crime|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Tamanchey_poster.jpg/220px-Tamanchey_poster.jpg
562,Mumbai 125 KM,Drama|Horror|Mystery,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Poster_of_Mumbai_125_KM.jpg/220px-Poster_of_Mumbai_125_KM.jpg
563,Meinu Ek Ladki Chaahiye,Comedy|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg/220px-Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg
564,Chaarfutiya Chhokare,Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Chaarfutiya_Chhokare.jPG/220px-Chaarfutiya_Chhokare.jPG
565,Sonali Cable,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Sonali_Cable_poster.jpg/220px-Sonali_Cable_poster.jpg
566,Happy New Year (2014 film),Action|Comedy|Music,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Happy_New_Year_Poster_%282014_film%29.jpg/220px-Happy_New_Year_Poster_%282014_film%29.jpg
567,Super Nani,Comedy|Drama|Family,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Super_Nani_Revised_Poster.jpg/220px-Super_Nani_Revised_Poster.jpg
568,Ekkees Toppon Ki Salaami,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Ekkees_Toppon_Ki_Salaami_-_Poster.jpg/220px-Ekkees_Toppon_Ki_Salaami_-_Poster.jpg
569,Rang Rasiya,Biography|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Rang_Rasiya_Poster.jpg/220px-Rang_Rasiya_Poster.jpg
570,The Shaukeens,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/The_Shaukeens_2.jpg/220px-The_Shaukeens_2.jpg
571,Roar: Tigers of the Sundarbans,Action|Adventure|Sci-Fi,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Poster_2-_Roar.jpg/220px-Poster_2-_Roar.jpg
572,A Decent Arrangement,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/A_Decent_Arrangement.jpg/220px-A_Decent_Arrangement.jpg
573,Gollu Aur Pappu,Comedy,
574,Titoo MBA,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Titoo_MBA.jpg/220px-Titoo_MBA.jpg
575,Kill Dil,Action|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Kill_Dil.jpg/220px-Kill_Dil.jpg
576,Ungli,Crime|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Ungli_2.jpeg/220px-Ungli_2.jpeg
577,Happy Ending (film),Comedy|Romance,
578,Zed Plus,Comedy,
579,Zid (2014 film),Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Zid_poster.jpg/220px-Zid_poster.jpg
580,Action Jackson (2014 film),Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Action_Jackson_Poster.jpeg/220px-Action_Jackson_Poster.jpeg
581,Bhopal: A Prayer for Rain,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Bhopal_a_prayer_for_rain_poster.jpg/220px-Bhopal_a_prayer_for_rain_poster.jpg
582,Mumbai Delhi Mumbai,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Poster_for_the_movie_Mumbai_Delhi_Mumbai.jpg/220px-Poster_for_the_movie_Mumbai_Delhi_Mumbai.jpg
583,Badlapur Boys,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Badlapur_Boys.Jpg/220px-Badlapur_Boys.Jpg
584,Main Aur Mr. Riight,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Main_Aur_Mr._Riight_poster.jpg/220px-Main_Aur_Mr._Riight_poster.jpg
585,Ugly (film),Crime|Drama|Mystery,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Movie_Poster_Ugly.jpg/220px-Movie_Poster_Ugly.jpg
586,PK (film),Comedy|Drama|Fantasy,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/PK_poster.jpg/220px-PK_poster.jpg
587,Dehraadun Diary,Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Dehraadun_Diary_poster.jpg/220px-Dehraadun_Diary_poster.jpg
588,Matru Ki Bijlee Ka Mandola,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg/220px-Matru_Ki_Bijlee_Ka_Mandola_poster.jpeg
589,Sulemani Keeda,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Sulemani_Keeda_-_Movie_Poster.jpg/220px-Sulemani_Keeda_-_Movie_Poster.jpg
590,Inkaar (2013 film),Drama|Romance|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Inkaarmovieposter.jpg/220px-Inkaarmovieposter.jpg
591,Gangoobai,Drama|Family,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Gangoobai_poster.jpg/220px-Gangoobai_poster.jpg
592,Akaash Vani,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Akaash_Vani.Jpg/220px-Akaash_Vani.Jpg
593,Main Krishna Hoon,Animation|Family|Musical,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Main_krishna_hoon.jpg/220px-Main_krishna_hoon.jpg
594,Race 2,Action|Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Race_2_Poster.jpg/220px-Race_2_Poster.jpg
595,Bandook,Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Bandook%282013_film%29.jpg/220px-Bandook%282013_film%29.jpg
596,Listen... Amaya,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Listen..._Amaya.Jpg/220px-Listen..._Amaya.Jpg
597,Special 26,Crime|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Special_26_poster.jpg/220px-Special_26_poster.jpg
598,Murder 3,Drama|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Murder_3.jpg/220px-Murder_3.jpg
599,Zila Ghaziabad,Action|Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Zilla_Ghaziabad.jpg/220px-Zilla_Ghaziabad.jpg
600,Kai Po Che!,Drama|Sport,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Kai_Poche_film_poster.jpg/220px-Kai_Poche_film_poster.jpg
601,Bloody Isshq,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Poster_Of_Bloody_Isshq.jpg/220px-Poster_Of_Bloody_Isshq.jpg
602,Saare Jahaan Se Mehnga,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Saare_Jahaan_Se_Mehnga_poster.jpg/220px-Saare_Jahaan_Se_Mehnga_poster.jpg
603,3G (film),Horror|Sci-Fi|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/3G_Bollywood_film_poster.jpg/220px-3G_Bollywood_film_poster.jpg
604,Mere Dad Ki Maruti,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Mere_Dad_Ki_Maruti_promotional_poster.jpg/220px-Mere_Dad_Ki_Maruti_promotional_poster.jpg
605,Jolly LLB,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Jolly_LLB_First_Look.jpg/220px-Jolly_LLB_First_Look.jpg
606,Saheb Biwi Aur Gangster Returns,Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Saheb_Biwi_Aur_Gangster_Returns.jpg/220px-Saheb_Biwi_Aur_Gangster_Returns.jpg
607,Mai (2013 film),Drama|Family,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Mai_poster.jpg/220px-Mai_poster.jpg
608,Vishwaroopam,Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Vishwaroopam_poster.jpg/220px-Vishwaroopam_poster.jpg
609,Rangrezz,Action|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Rangrezz_Theatrical_Poster.jpg/220px-Rangrezz_Theatrical_Poster.jpg
610,Aashiqui 2,Drama|Music|Musical,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Aashiqui_2_%28Poster%29.jpg/220px-Aashiqui_2_%28Poster%29.jpg
611,Ek Thi Daayan,Horror|Romance|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Ek_Thi_Poster.jpg/220px-Ek_Thi_Poster.jpg
612,Himmatwala (2013 film),Action|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/32px-Flag_of_India.svg.png
613,Nautanki Saala!,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Nautankisaalaposter.jpg/220px-Nautankisaalaposter.jpg
614,Jayantabhai Ki Luv Story,Action|Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Jayanta_Bhai.jpg/220px-Jayanta_Bhai.jpg
615,Commando: A One Man Army,Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Commando_%282013_film%29.jpg/220px-Commando_%282013_film%29.jpg
616,Bombay Talkies (film),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Bombay_Talkies_2013_Film.jpg/220px-Bombay_Talkies_2013_Film.jpg
617,Go Goa Gone,Action|Adventure|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Go_Goa_Gone_poster.jpg/220px-Go_Goa_Gone_poster.jpg
618,Gippi,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Gippi_%282013_film%29_-_Poster.jpg/220px-Gippi_%282013_film%29_-_Poster.jpg
619,Aurangzeb (film),Action|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Aurangzeb_film_poster.jpg/220px-Aurangzeb_film_poster.jpg
620,Ishkq in Paris,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Ishkq-In-paris-Official-Poster%2C_2013.jpg/220px-Ishkq-In-paris-Official-Poster%2C_2013.jpg
621,Zindagi 50-50,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Zindagi50-50_new.jpg/220px-Zindagi50-50_new.jpg
622,Yeh Jawaani Hai Deewani,Comedy|Drama|Musical,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Yeh_jawani_hai_deewani.jpg/220px-Yeh_jawani_hai_deewani.jpg
623,Fukrey,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Fukrey_film_poster.jpg/220px-Fukrey_film_poster.jpg
624,Chhota Bheem and the Throne of Bali,Animation,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png
625,Raanjhanaa,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Raanjhanaafilmposter.jpg/220px-Raanjhanaafilmposter.jpg
626,Ankur Arora Murder Case,Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Ankur_Arora_Murder_Case_Movie_Poster.jpg/220px-Ankur_Arora_Murder_Case_Movie_Poster.jpg
627,Shortcut Romeo,Action|Crime|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Shortcut_Romeo_production_poster.jpg/220px-Shortcut_Romeo_production_poster.jpg
628,Ghanchakkar (film),Comedy|Crime|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Ghanchakkar-poster.jpg/220px-Ghanchakkar-poster.jpg
629,Hum Hai Raahi Car Ke,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Hum_Hai_Raahi_Car_Ke.Jpg/220px-Hum_Hai_Raahi_Car_Ke.Jpg
630,Policegiri,Action|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Policegiri.jpg/220px-Policegiri.jpg
631,Bhaag Milkha Bhaag,Biography|Drama|Sport,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Bhaag_Milkha_Bhaag_poster.jpg/220px-Bhaag_Milkha_Bhaag_poster.jpg
632,Sixteen (2013 Indian film),Drama|Romance|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Sixteen_Official_Poster%2C_2013.jpg/220px-Sixteen_Official_Poster%2C_2013.jpg
633,B.A. Pass,Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/B_A_Pass_Theatrical_Poster.jpg/220px-B_A_Pass_Theatrical_Poster.jpg
634,Enemmy,Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Enemmy2013film.jpg/220px-Enemmy2013film.jpg
635,Issaq,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Issaq_2013_Film_Poster.jpg/220px-Issaq_2013_Film_Poster.jpg
636,Bajatey Raho,Comedy|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Bajatey_Raho_Poster.jpg/220px-Bajatey_Raho_Poster.jpg
637,Luv U Soniyo,Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Luv_U_Soniyo.Jpeg/220px-Luv_U_Soniyo.Jpeg
638,Nasha (film),Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Nasha-Poster.jpg/220px-Nasha-Poster.jpg
639,Chor Chor Super Chor,Comedy|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Chor_Chor_Super_Chor.jpg/220px-Chor_Chor_Super_Chor.jpg
640,Calapor (film),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Calapor_2013_Film_Poster.jpg/220px-Calapor_2013_Film_Poster.jpg
